,instrument,pred_1d,pred_5d,pred_20d,pred_60d,pred_120d,pred_240d
25,000053,-0.0016195867514212123,0.013482269713868676,0.365889134016682,1.2820872678457806,3.2892032829319717,3.1632778516147915
26,000054,0.0018063334493814533,0.06966398175112021,0.6475079126890038,-0.04506042944017946,0.2755303609375143,-0.3415888070912526
27,000056,0.026891115877887076,-0.19052716345049006,-3.376999074000764,-5.51401502959749,-12.038865245041038,-9.841552441102296
28,000057,-0.23438318424032353,-0.9939678058564337,-4.255872293267805,-6.7461752238990735,-12.37595237751202,-24.42027569406019
29,000058,0.037619865775324966,0.0962642706473331,0.5233403518976003,0.6136312568539845,-2.693286527858614,5.744277794449065
30,000059,0.011517273277133287,-0.28394095259962887,-2.799823528258285,-10.278103312536567,-9.837730629947295,-6.591438274038294
31,000061,-0.08808860322163227,-1.368504850076078,-2.5569219981555706,-21.979493202371113,7.457681848385914,-0.2591416350866639
32,000063,0.056337402442911896,0.4932877063610174,1.054688479750344,2.6127980896098806,-0.9153006529585344,3.198025421802302
33,000065,-0.010974495529758339,-0.033799527683463254,-0.33045164418002654,-1.0953483841637661,-1.8183434612190794,1.0700559922794266
34,000066,-0.10824878347778821,-0.6159155395721042,-5.830543885402104,-2.4661698972887534,-8.4295685624142,-1.5035640908628263
35,000067,0.012516561812494291,0.09049011139173714,0.11872041769485721,-0.7139372188695434,-0.17816068776949015,5.318149373423646
36,000068,0.023659752045609456,0.11702907920332302,0.5279337461386877,0.4138918570046461,1.9842566262528247,8.421592041758528
37,000069,-0.006148983908992308,0.027886168990698915,0.48694387794012517,0.9041706856632096,2.561256313151494,5.583222339737613
38,000070,-0.0005459516770499769,0.031950746129622315,0.19454273674446093,1.0075998646205437,2.88711715679828,7.0760640356902345
39,000072,-0.006556364033759614,0.006685784662955702,-0.38985566422794216,0.10585733403211986,-3.9942749618970073,7.366805607693551
40,000073,-0.09807068335414988,-0.905128276155868,2.723118693645958,6.429881667495127,8.127083108817242,10.916186635435965
41,000080,0.00044795774767047617,0.009424289796850942,0.7459695650256473,-0.26214324672245415,1.4945546076829281,-2.545597553914679
42,000081,-0.01905288250221041,-0.30718463353448594,0.49242574627564023,1.1368040251428495,2.1446458167887616,4.352966259337503
43,000082,-0.11142524455352787,-0.5950461094598557,-3.438781291606431,-9.199896922307778,-16.186311222633908,-20.416876770633703
44,000083,-1.0844475414900385,-3.786834195810752,0.004903751578788449,-2.3409154303637467,0.42153398829681027,16.97417407875863
45,000084,0.009372496079740437,0.0873775640920187,0.2538148827404409,0.9732522474593823,1.4876037809154032,2.6904426676517845
46,000085,0.000881073873910336,0.044361081326747036,0.18023954495699304,1.2053038341365439,1.6762800080947977,2.8440576556593875
47,000086,0.012239098286420738,0.06609409882787767,0.3595629528872283,0.9629651780137991,2.632228421498674,4.653361087809196
48,000087,-0.02632319851288621,-0.012461843166058577,-0.015618946496055667,-0.2908558047943265,1.320160862507101,5.564848987473488
49,000088,-0.01446559470493979,-0.002082738400769716,-0.07905226830426208,-0.5645881104881983,1.9101242894850476,2.966604696352002
50,000104,0.013921244104295488,0.09520234458433673,0.4956781185008383,0.8976964396319218,2.1073209963211528,5.285942934005514
51,000105,-0.019065252691327746,0.10840800680354364,0.30271992015222393,1.2664848865261307,2.544142192817066,5.669762282711671
52,000106,0.01677625856321961,0.10343757549569658,0.3290235849021668,0.7919632227693707,1.7228885273900378,4.749221370810351
53,000107,0.013264280634172777,0.058957750711929394,0.5398669556732828,1.4068780501421532,2.837353938538569,6.409012986752855
54,000109,0.016497876479483455,0.09450456145253308,0.566775747408923,1.3729909896962134,1.6387381728408066,3.81008241833298
55,000110,0.03170529238057702,0.07383097190143792,0.8577238693602259,5.330592944320842,3.233986314610522,15.716115800259796
56,000117,0.2067995991115517,0.17202411245968718,-2.3988964542010267,4.950804617025644,-9.199427786890539,0.2264544573703666
57,000118,-0.0005873888820374985,-0.1364587768632414,-0.20308319342794506,0.9047984427179063,-1.6182993699246755,-1.3897931650522362
58,000119,0.010746471538625282,0.053789223821352455,0.06110267428976922,1.1815818608227644,-1.7338962287445092,3.8915036861502847
59,000120,-0.0020909926837781516,0.5192142158645037,2.171222764794641,2.782065171460704,-0.6709180772829935,0.4251173544189846
60,000121,-0.10987671790467424,-0.19154914789605057,-0.7988061586273546,-6.04750334187144,-5.689680276925798,5.0527644416881
61,000122,0.008458150601093364,0.08131646836154263,0.5836475100037499,1.6024854521189045,2.365116303703299,4.05254458367532
62,000123,0.019404210776431185,0.08735696996190796,0.41354488873183626,1.1248505833493574,2.646239374351946,5.062213964208025
63,000124,-0.006487322948422282,-0.8938570315054274,-2.4552349533033153,2.3899317630750687,-3.6323641428039344,-6.032538113373222
64,000126,-0.17343887337007194,-1.1182773252262623,-0.4619178299763468,1.2460533995754761,-2.26390212919772,0.4933449152987509
65,000127,-0.03531984169558101,0.026579051468187138,-1.7683601278638752,-4.300713801741868,-2.1929324978405953,6.104715729097779
66,000128,0.012475591867516839,0.07945334349078367,0.1455047441499426,0.8301780554906338,1.5911022243030577,3.6826899778175344
67,000129,0.010187100976497521,0.07902489657995553,0.19060908119141518,0.7426316665730666,2.061453763981048,3.1552070182943672
68,000130,0.01008410577431712,0.04135239175021288,0.4982055920388261,0.9444145602410898,1.8909294001121468,6.949434848095428
69,000131,0.010485498276281313,0.06276613683073312,0.6213671665513355,1.2056610443186664,2.5227348992209797,4.36389266793921
70,000136,-0.2872815511424282,-2.0518309636470824,-9.34971345790492,-6.123534536496574,2.152926357180484,9.937083909259922
71,000137,0.012598819126901755,0.08797138105788041,0.5583232103975971,1.5510281936239732,4.117055486177405,6.508995685246009
72,000138,0.019147569708321602,0.1008647644926718,0.34499921750829987,1.506588128072193,2.7776306944452087,6.229515504447561
73,000139,0.005233958671934219,0.05933632297930945,0.24536741776224208,0.8570322250661951,2.51639557163922,2.7828345070127374
74,000141,0.0014158158512752868,0.06951701214774604,0.1875545311471311,0.8916723554353089,2.015543660184242,4.107251177868958
75,000142,0.020976579017683416,0.10323250352618284,0.8046288295215852,0.4460961152823494,1.9570980343256852,6.573458263448947
76,000143,0.0045451637847577706,-0.004142756851917594,0.7460512476950412,0.011692947534584986,2.3292236758260434,7.499604501666473
77,000147,0.018401413020468566,0.1147427609995753,0.3244088290294316,0.8876310126539992,2.277708367170422,5.164965477455104
78,000148,0.017922707093018523,0.10762489017857634,0.18258865577623393,0.8414943254053582,2.2133882895224586,3.291790548547721
79,000149,0.03437854853969136,0.07592778927832336,0.44847576736098693,0.684778841668735,2.8480603322387132,7.159735617291072
80,000150,0.0034052163770295915,0.2618373616883043,0.5170419423842941,1.490861654585838,2.867542931604672,5.086966314996833
81,000152,0.010778683372596928,0.06702451521276728,0.1696427082426864,1.3903198861322374,2.2765923657080656,3.9054892461814568
82,000153,0.01405782618772536,0.07231436720709598,0.23305264462364847,1.0386906666471878,2.3061602654388573,5.100585873731091
83,000165,-0.09215796851091379,-0.682107260526012,-3.314248908464738,-8.389568154534617,-11.514715384618336,3.0968646203814254
84,000166,-0.036042604431516245,0.9861156058135628,1.62470425718212,2.324098621657254,2.672477258106294,0.039384781598126604
85,000167,0.03379031875665049,-0.8548488847336315,-5.914959004030438,-1.494330917590176,-9.142721073169307,7.011085774821619
86,000171,0.06134901199816527,0.11373307373426723,1.4225868741000083,2.9860959863194045,2.946759383595336,-1.3039881652409442
87,000172,-0.017353918966196855,-0.36515223196372304,-1.0496539535134268,-0.4807697097917277,-6.688871650924145,5.889531005597632
88,000173,0.14655805820208062,-0.4710153170611848,-0.10022194532430591,3.404900369694496,-10.779268821159784,-3.576782988564887
89,000174,0.0026045054067522,0.048442981914734645,0.20372567406281522,0.8881841924829795,1.9980331657939552,7.651154820063735
90,000175,0.0038802327841084,0.09765300594480877,-0.014098736617072134,0.8705416983958809,3.247588295048357,7.00584463329057
91,000176,-0.06714168911218717,-0.523145686177869,-0.5666836269338605,-3.913945045846645,-4.623532693950198,4.460254154426083
92,000181,0.015996645985036816,0.08677285219972806,0.2632443315137724,0.20798084084282384,2.0566162961839645,5.617931212432241
93,000182,0.013461456632228296,0.06059773394031649,0.21583960524941997,1.0579982992593178,2.115509028329698,6.536278753081308
94,000184,0.015730047003405835,0.1372529740693725,0.618437151463685,1.3588624665532814,2.7961329916275273,7.148475758759304
95,000185,0.01639099965675533,0.09223994713084034,0.684499091026154,1.035247765365438,1.4395267984455,6.199167539186469
96,000186,0.010072715024557654,0.08137726654842563,0.2645030186820689,0.6823781236472118,1.6831549487899695,3.6807794171109003
97,000187,0.0008380669739124938,0.07227047938757375,0.18050557727416489,0.14458567910110134,1.6167379420745542,3.4171449101795677
98,000188,0.008817161451619175,0.09176454522979895,0.17309761979417085,0.759321014617021,1.1827764816873654,2.4188615353216827
99,000189,0.03919603186222121,0.20182597985185677,0.4543052115082009,0.7037365889933431,-2.06634180074932,-1.8664726496150883
100,000190,0.025914386058996864,0.14234972582521002,0.962010557859392,2.6254771948665634,-0.053254645885997993,-5.610167563090098
101,000191,0.01823845022616137,0.09279779527917202,0.23797768247406278,0.6881640572156552,1.7010542599984062,3.817502613613476
102,000192,0.020376907015673056,0.09847238671578755,0.2929044259381358,0.9450399976395385,2.355679205416626,4.826530073570598
103,000194,0.011208562731995948,0.07145829676657152,0.3175508678694884,1.4672613467526237,3.147326627605998,6.0138501216279705
104,000197,0.015360196225288022,0.10448577362305127,0.20896726839649338,0.9704180823833923,1.9613776816622357,4.153891429815161
105,000199,-0.01567245718640544,-0.5256893850038642,-0.38455361384555664,-2.059780799685984,-14.176373254702538,-4.039762065973129
106,000205,0.009673363866123892,0.08171745413502034,0.22319711374727141,0.7894400445014941,2.300594927490666,3.441868748438748
107,000207,0.007808480169820152,0.03732603831304801,-0.5360725549627384,0.0890592902297417,-0.4602973278029378,3.2110542659001298
108,000208,0.004141082965651556,-0.08540485705840357,0.22460671574355318,0.09825853963179508,0.4321243240809226,8.80465056159894
109,000209,-0.33012385281012924,-0.9201739755029296,-2.39401472107967,-1.1403071167906116,10.418383304190426,-0.4358894863964312
110,000214,0.007492955728345673,-0.07931993001663312,0.09526463933159862,-0.949212248460874,1.2698931606502277,1.2464328840895162
111,000215,0.01150042900454105,0.12125491164825566,0.3246395703808667,1.01837279119918,0.2854485358038432,13.000122568231856
112,000216,-0.03126756245234133,-0.12336513716469333,-0.3497483588873621,2.8987669616891596,6.344865072334759,11.801597265309892
113,000217,-0.03612943254450309,0.022002849343351446,-0.2798010373912794,1.6051251875157702,5.7968337907425305,11.215745077086494
114,000218,-0.0027965248230029994,0.24176048366972114,0.6963076529044568,3.93667418750137,8.69224698478246,8.143355377473892
115,000219,-0.10561424818024483,-0.7915721287392227,-1.9479926956820204,-4.7134202649423145,-5.508958144775172,14.826507572843523
116,000220,-0.47715248063198196,-1.6596108121045559,-6.316546685641834,-10.602128927087124,-5.083405303138286,4.479883290640121
117,000221,0.0152563572808155,0.07866206852868958,0.21657298070193884,0.5266528052254081,1.2815801530280582,4.4277478571735776
118,000222,0.012730964209230084,0.06491547062404739,0.2241991402721859,0.13104896896748966,1.8873442361756776,4.676603263167124
119,000236,0.02445739343757118,0.044536707390454164,0.5486909198556315,1.1754145812058683,1.6891517982833444,1.1988501781111067
120,000241,-0.07674836372666408,-0.42944826413341486,-0.7246441403651146,-0.8949858505662815,-0.6760277807613977,9.801279856647916
121,000242,-0.21102527210732897,-0.890274380318327,-2.1445422944629504,-5.828738822369957,-2.4054769342754443,5.6091483002786795
122,000244,0.01732634262780721,0.11264426193511293,0.31479529629585273,1.456904396587303,3.543472423135617,7.68903664440124
123,000245,0.021410892733922868,0.141108114705082,0.4675664933267411,1.6760312398421393,3.0278867080555245,9.767893105587188
124,000248,0.040666679149284554,-1.3378675331952083,-5.0088464255808525,-2.104002553610699,-15.428328154824067,-9.047026566159103
125,000251,-0.00842442786630246,0.06211173051262986,0.2604500529379601,-3.509010556854728,-6.552674055388502,1.3884824670228437
126,000252,0.015438790330144917,0.06954215761536503,0.1393395666084011,0.5036310859893246,1.7951629586297204,7.086261196216528
127,000253,0.00729282579637966,0.09102917600444589,0.3276284696894501,0.875838654323132,1.6293216506852992,4.92194024264645
128,000254,-0.0285849959805849,0.09872025171764993,0.12737935737529638,0.8617343174399921,2.634977143083071,4.012978029347831
129,000255,0.004612075091376716,0.114075286701413,0.10817789390806808,0.5493134833174814,1.964902254701996,2.5076596120750976
130,000256,0.011370742484665703,0.0205538095142854,0.2114651452719285,0.6001814887608167,2.1295967030429144,5.562836859373104
131,000259,-0.0710232242922574,-1.3171473666253717,-2.9320596021872842,-0.8705192775750805,-5.283436307318745,16.786859103506814
132,000263,-0.3818242046962653,-0.7937678985843446,-9.879168301711797,7.751811860258591,-9.77044118906923,-7.105072640182999
133,000264,-0.2557386635416195,-1.3251804231049615,-4.805024953347333,-11.187447783297497,-6.547064798349281,4.582634401110796
134,000270,0.0374789299438857,0.05184789277601734,-0.00424164825208992,0.058963492057523145,1.7450792623616944,3.4557253871172233
135,000273,-0.028584261078621904,-0.47822575137680334,-1.6307340186438324,-4.7469550156422216,-9.376684560380053,2.7603089736202375
136,000279,-0.05012515335356052,-0.5772058891644419,-1.6439411561293023,-3.2703551929598924,-8.43403443780337,1.3826639753111347
137,000286,0.014784581688625092,0.07134340179401706,0.2539344739580274,0.8820710199205299,1.5739553524430419,4.745730520288606
138,000289,0.014341513001742941,0.08596678646444829,0.30414156685023735,0.8111618447480236,1.7842130650995762,3.585041921647094
139,000294,-0.5774453395845965,-3.0055865556626036,-7.582398996685583,-2.546653986501003,-9.620804816727647,-6.418037714094686
140,000295,0.01900394209339195,0.10010128115243393,0.20868649435744108,1.2907437827267263,3.810357712706398,8.650466246342747
141,000296,0.01838934429397402,0.07362772951275708,0.04170286701426856,0.9477772009118154,2.252833140005496,6.052514904442854
142,000297,-0.07040421382414164,-0.3722712482533564,-0.9183384291993714,-4.147544864920163,-15.338886323973444,-2.7836205998850385
143,000298,-0.0010246846427464976,-0.00940832927915912,-0.02587801884125333,0.9815593815016568,2.5666309077456346,4.800148786446262
144,000299,-0.0015961453754304974,0.03324654305853603,-0.038085958491992214,0.9321816544306903,2.9239886491632805,4.832123133535077
145,000305,0.01425502092254436,0.08789666001619813,0.21303601756518306,0.8086493918448185,2.052532490228937,3.7657546101319417
146,000306,0.01488915991411056,0.09525504563458596,0.17303916740996866,0.8990343635111535,1.3501642863512557,5.740411049175538
147,000307,0.020648010815377,0.15259669175756455,-0.4756391936747879,3.008689321268448,6.47638672697423,15.808044175099242
148,000308,-0.5764256208057772,-0.8062779237357002,-8.704362980150904,0.6002762968668858,-2.994221528009812,5.073234016818551
149,000309,0.15238215316704068,0.07613508835267183,-1.7424507714845896,0.7347516074282165,-8.499775948485958,2.345541250632144
150,000311,0.0019282613036795805,-0.2129596904046679,-0.8802110797187289,3.2385708024947646,-3.295563993114365,13.730590887671712
151,000312,-0.11689876342432379,-0.6291202521690646,-5.834491217300228,-5.276155956089792,-13.738004839865857,-8.262327834051488
152,000313,-0.06136675203069523,-0.8186003639159112,-1.1476651415584624,-8.71589944524033,-9.856153792018123,-10.457460394906972
153,000314,0.03645920283356703,0.15678151612519348,0.8476366381572056,2.200883483601794,1.6294645356566555,6.465472321988642
154,000319,0.012304088749528444,0.034526347664807944,0.04247078727358489,0.5246668701511422,2.3615499703514256,2.017207837543235
155,000320,0.010983814473388132,0.1500458100641828,0.029148611899144278,0.8682177068591186,3.447640181001245,5.036167225606121
156,000326,0.033686748173908605,-0.40406507864921476,-0.7780465938335848,-6.221925670398137,-6.0190085268931615,5.230396685942342
157,000327,0.008981537736438486,0.03453649762966173,-1.5261467844949421,-4.565972023191023,-15.56669297814662,4.599330307025188
158,000328,-0.05195202165165566,-0.6936262315949981,2.58639064750842,6.553616557525518,-3.709406208890825,-1.5795623298379577
159,000333,0.018586842464933313,0.16201138060648382,0.53362389116069,2.140401745808027,2.374292073066579,4.418419553073857
160,000334,0.01731989068199434,0.11822197512021687,0.4081901064672819,0.7597860450843491,-0.015334617324190638,1.7934178673522134
161,000336,-0.564479480680873,-1.8825105506907909,-0.9656989187385987,9.487403064330278,1.2219566221332188,5.8779709912540525
162,000338,0.024717905260066397,0.10699957171976744,0.6162334124819205,0.8847178565928321,1.6695319786229779,0.6426659080303398
163,000339,-0.19914969848516295,-0.7930091907389278,-2.3517314052669342,-1.1817840336921996,-6.781622897611324,-4.567757325697889
164,000346,0.10353361023411638,0.14530021653471661,0.4141782996489417,1.356600893160284,2.018669109874617,5.1343104043785415
165,000347,0.012095339356234936,0.13570446253020768,0.5016304799267305,1.227614385091774,1.9457753719489228,3.9103964706003347
166,000354,-0.0272283035822045,-0.3009933277951686,0.8917122091026608,0.6970572812352789,2.3528528609200396,18.42043967902434
167,000355,0.017249085399040347,0.08414153311375287,0.27766982813072977,0.9546789298835093,1.9289939889977958,4.726809935136674
168,000356,0.015904219508489095,0.08050344831407923,0.24277941124186397,0.6142012484647901,2.2870067143677697,4.90689909621578
169,000362,0.06996207416499653,0.026697152692897134,-3.4555727512469683,-11.485247642779202,-7.5988975185586325,6.659635744039865
170,000363,0.0888907704895282,0.16767662378424603,-3.221698263064011,-9.143363487922832,-5.696765469663426,8.157742481992512
171,000367,0.010577490385366798,0.07372506630600612,0.5064035227479001,1.0193297993957984,2.5673615182663885,13.246584526026602
172,000368,-0.14608553983785022,-0.31039549343938966,-2.2393494560778966,-7.542413758440462,-14.149718711923684,-14.287248335498408
173,000373,0.013745953088278914,-0.38365804740650683,-1.4732292832644442,-3.140447660958764,-6.36945829434482,1.2999658376142524
174,000376,-0.045431795000533175,-0.656708186144471,-0.6640931768202893,-5.132819162898322,-2.1822090627271478,7.337911206561342
175,000377,0.014990542934377689,0.05678447287392617,0.02809484307459521,0.9573514302394798,2.6006926324444777,6.387616344957452
176,000378,0.01676129499508821,0.0813671176683787,-0.012554711144453697,0.7111615456658164,2.790809173222708,7.639368851495649
177,000385,0.012752131205928056,0.09777632229531767,0.507690064966923,0.338782396496489,2.2756621104108423,2.000249178185604
178,000386,-0.007850169586297709,0.005734272969825889,0.7876680373224177,0.8794352636447362,1.5672493353531531,5.535865192359894
179,000390,-0.049122876873059364,-0.08961016762298192,-2.3476796508111617,-4.700208887355429,-9.173405845199829,-11.071158527383131
180,000394,-0.0009356517570915689,0.0423315844641202,0.1868995265697139,1.0118456343418079,1.3322453052607532,1.9233386538280484
181,000395,0.00013191992617654267,0.08148956337067441,0.2720508027235384,1.1680886138384847,1.1272262994074869,2.6668255882567338
182,000396,0.003292924015143283,0.08254647856956748,0.36607887725831406,1.0403190154494864,0.9012327278640301,2.836095316343963
183,000398,0.011822053966661895,0.04715915987752424,-0.256783694387025,-0.6477731590871946,-0.6915436846204491,-7.331095326029344
184,000402,0.0201087836539743,0.11077297930134082,0.42109968627769084,1.0956848249300335,2.269381462365147,4.505846988218139
185,000403,0.01806411477822337,0.10283536874172246,0.2277385864779803,1.0892781882592755,2.5896256015600825,3.1129248137463086
186,000404,-0.05867875823525712,-0.1453209479740999,0.04288094210795967,-1.5410700358302922,1.159070474684872,7.99137593439618
187,000406,0.016985261155295986,0.11596745132393127,0.5923189819466376,0.7475893523435514,0.9242595907032213,3.498352710499157
188,000407,0.01689784450218157,0.13953442824590218,0.4503009001538062,0.042740096917252945,0.5222846957815459,3.7484054817743275
189,000408,-0.24767058268251152,-1.747962623510166,-4.842102160145203,-8.588147008423476,-12.817719662538364,-4.781562999457191
190,000409,-0.33336822627423107,-1.9463198522978216,1.71271958999268,9.45751937185199,-21.600286154294352,-8.694908627785043
191,000410,-1.0198623904482897,-1.9478281708365561,-12.144591127321341,-11.644603011878903,-15.079623217095092,-16.378008753217173
192,000411,-0.03073670368701433,-0.1672298810536594,-0.7457949459543605,-2.5066594847911685,-5.602566917505752,1.7112064076823577
193,000417,-0.0009812623278103658,-0.2562248824365344,0.15227292135750614,1.1683386825043032,0.8226261332947832,13.600774892433144
194,000418,-0.3892843371652186,-2.0682487310625244,0.645738518374574,3.7496404193673154,-11.838184181030703,-15.571012329295845
195,000419,0.012115646495718101,0.09383564731293619,0.15380419876437987,1.1038652146489163,2.9096717283074622,3.6121255949821864
196,000420,0.014645547549865584,0.10345280210860006,0.32800752854380605,1.3610747267891747,2.7098582107849247,2.5263025638244603
197,000423,-0.03065276618486777,-0.5691135157962864,-1.6024931433574796,-3.3452125467873906,3.1494839562129724,13.405214776496885
198,000431,0.14657667333316712,-0.5718066682738828,-0.5955270982875446,-2.0598064610724887,-7.3153893945853365,3.043687540865472
199,000432,-0.028856947211105363,-0.3813084541838335,-2.1739798617253348,-5.928202800514376,4.922444740883972,21.3442391528832
200,000433,-0.044269705991054,0.9542315823240709,2.1622912147971,8.486992260414683,5.730462985133639,13.636673143883709
201,000436,0.018343692258102715,0.02986745413131866,0.9583781534371075,-0.49398910599031365,3.0224101580341105,8.17029383908782
202,000452,-0.13302953143266813,-0.5001412216012869,-1.5082858457681882,-5.5006930845684625,-15.380992404965983,-8.567706341745884
203,000457,-0.0463417836753949,-0.3742629817067564,0.49392894634356116,-5.826126666503981,-9.804999771299629,-0.18647586168982674
204,000458,0.006398213295450493,-0.35982477871130775,-1.3408103108351064,-5.359858869432296,-7.789217986044163,0.8287412696629566
205,000462,-0.022699077568294476,-0.8853829522554205,0.9963872753515618,-1.2000307631595377,0.08336743603985163,4.77228258840433
206,000463,0.030040281405676862,0.2500875507174654,0.6715742947361367,6.797591531708882,5.0142018609145556,7.529027738738864
207,000465,0.007186503127063717,0.059891223329422635,0.2241097871308215,0.4931723578322493,2.228712619580825,2.6114072180888566
208,000466,0.033837578833191495,0.08703296738979022,0.6836875099561847,0.8587565439124968,1.4216620783954457,4.622149444746024
209,000469,0.010832727319339474,0.08956275629882492,0.21492737537399087,0.39537192494305035,2.1771145685982836,1.475676749331658
210,000471,-0.18847514093818465,-0.425493842516523,-1.3061273289898505,-11.297114905286177,-23.32185873476905,-21.997146842048263
211,000477,-0.230206939895413,-1.6645978356645454,-1.134514951589739,-5.516226413659073,-10.880272145435105,-6.12850350211436
212,000478,0.006900728988583252,-0.029581228982608815,-1.975737999978422,-8.89868993924898,-18.359184008158923,-22.485295909784952
213,000480,0.1188437766896566,0.2270556369420578,-0.6396245291100274,-6.3615042653549905,-19.928672986994222,-17.57019428266671
214,000481,0.05661771851025046,0.6761638886195431,1.3532554508033512,8.201482349097121,6.195686548753573,13.220536227712396
215,000489,-0.004301889414589213,-0.03316377656345043,-0.3933226944825125,0.3198888519908388,0.5679379612305113,1.7184555008097278
216,000490,-0.0002327638628424632,0.005136600847275651,0.013942355946460169,0.021187102986569947,1.6770608408653414,1.8933258885001123
217,000496,-0.10482089681213232,0.2745934617128202,1.1570869246809805,0.13112559315715555,-3.546485957238304,8.24876326612083
218,000497,0.03225914593020573,0.09722049203004778,-0.0934085697947514,-0.2581782234990018,1.5374489423964695,2.9454219223454348
219,000503,-0.004023292996015625,0.04429728600407027,0.2706556080959353,1.3455961802870855,1.9442508835933248,2.9112023634626363
220,000504,0.0017621856736237298,0.04329283194458379,0.1882593133695058,0.9301412704382852,1.737633806002432,1.5142783825084338
221,000507,-0.01097675912173319,0.07104527114262392,0.35039677231400784,-0.802952461630225,-4.163920521156781,-2.56997092261293
222,000508,0.025239991005826693,0.060154473869900416,0.656782889467998,-0.15982731361446387,-3.377461885478538,-6.330091743514623
223,000511,0.014517761956041899,-0.027107641410915106,-0.5770115206677516,-2.7286279447522506,-0.8210876044636013,9.556585120672695
224,000512,-0.042694915710510234,0.3353320679454452,-1.5498280117065268,-2.567612962746788,-9.12575872262909,-4.180296961008392
225,000513,0.19026066055199328,-1.5066947105588202,-5.594206480858372,2.3960978502240113,-10.197584806557892,-8.64429674480304
226,000516,0.02127471904622947,0.08264787250566284,0.2938698838119412,0.854572527308708,2.648825219943495,4.743953956089027
227,000517,0.016597703286201287,0.0829711692001626,0.3849841989388699,1.372013433995101,2.662010685352965,4.751414687031727
228,000520,-0.07923774627329243,-0.6351717630877971,-3.1003895890658106,-7.787985289727868,-6.582358871995628,-2.3248548471102852
229,000522,-0.0914871600121716,-0.20708566329493844,-0.28385954165503124,0.9740193205782962,-1.4070528352786305,3.215144247364612
230,000523,-0.09379347385890993,-0.4703558088869936,-2.5534723546356584,-8.331169734783916,-9.818539232153865,-5.986759481503173
231,000524,0.046737943690735306,-0.5475316005092351,-3.507942177048696,2.835879419060101,-6.062529201530889,-6.251278588050427
232,000526,0.035623316140804794,0.09974062624433136,-0.060777010276264164,-2.407473263526208,-1.200035109188383,-2.2477241863090343
233,000527,-0.7667687730177024,-2.6185748291483035,-12.455323952047868,-11.872300191863493,-15.877774106571858,-22.28721532205234
